record_id,record_type,document_group,field_name,expected_value,generated_value
D00208,type_a,group_c,rate_frequency,periodic_s,periodic_s
D00208,type_a,group_c,rule_type,rule_basis_b,rule_basis_b
D00208,type_a,group_c,adjustment_rule,NULL,hallucinated value
D00208,type_a,group_c,reference_code,REF_B,  ref_b  
D00208,type_a,group_c,delta_value,127.05,127.05
D00208,type_a,group_c,value_type,variable,  variable  
D00208,type_a,group_c,price_value,94.92,94.92
D00208,type_a,group_c,derived_amount,CODE_A 0.35,CODE_A 0.35
D00208,type_a,group_c,total_value,4740344.4687,4740344.4687
D00208,type_a,group_c,direction_label,outbound,outbound
D00208,type_a,group_c,entity_name,Morgan Stanley,unknown
D00209,type_b,group_a,primary_date,01/12/2024,01/12/2024
D00209,type_b,group_a,amount_value,2745206.3709,2745206.3709
D00209,type_b,group_a,completion_date,,
D00209,type_b,group_a,end_date,4/1/2031,4/1/2031
D00209,type_b,group_a,category_code,CODE_B,CODE_B
D00209,type_b,group_a,type_aondary_date,20/01/2025,20/01/2025
D00209,type_b,group_a,start_date,6/8/2024,6/8/2024
D00209,type_b,group_a,effective_date,,
D00209,type_b,group_a,rate_value,3.58 %,3.58 %
D00209,type_b,group_a,rate_frequency,periodic_q,  periodic_q  
D00209,type_b,group_a,rule_type,ACT/365,ACT/365
D00209,type_b,group_a,adjustment_rule,following,following
D00209,type_b,group_a,reference_code,N/A,hallucinated value
D00209,type_b,group_a,delta_value,,NULL
D00209,type_b,group_a,value_type,static,static
D00209,type_b,group_a,price_value,109.23 CODE_B,112.0445
D00209,type_b,group_a,derived_amount,0.00,0.00
D00209,type_b,group_a,total_value,"2,998,680","2,998,680"
D00209,type_b,group_a,direction_label,outbound,outbound
D00209,type_b,group_a,entity_name,Entity Beta LLC,Entity Beta LLC
D00210,type_b,group_a,primary_date,N/A,N/A
D00210,type_b,group_a,amount_value,"2,314,226.44","2,314,226.44"
D00210,type_b,group_a,completion_date,02/03/2024,2/3/2024
D00210,type_b,group_a,end_date,12/05/2030,12/5/2030
D00210,type_b,group_a,category_code,CODE_B,CODE_A
D00210,type_b,group_a,type_aondary_date,19/03/2024,06/04/2024
D00210,type_b,group_a,start_date,24/12/2023,24/12/2023
D00210,type_b,group_a,effective_date,06/03/2024,06/03/2024
D00210,type_b,group_a,rate_value,5.69 %,5.69 %
D00210,type_b,group_a,rate_frequency,periodic_m,annual
D00210,type_b,group_a,rule_type,rule_basis_b,rule_basis_b
D00210,type_b,group_a,adjustment_rule,adjusted_next,unknown
D00210,type_b,group_a,reference_code,N/A,hallucinated value
D00210,type_b,group_a,delta_value,,N/A
D00210,type_b,group_a,value_type,,N/A
D00210,type_b,group_a,price_value,104.7660,104.7660
D00210,type_b,group_a,derived_amount,0.27 CODE_B,0.27 CODE_B
D00210,type_b,group_a,total_value,"2,424,522","2,424,522"
D00210,type_b,group_a,direction_label,inbound,inbound
D00210,type_b,group_a,entity_name,BNP Paribas S.A.,BNP Paribas S.A.
D00211,type_b,group_a,primary_date,19/01/2025,19/01/2025
D00211,type_b,group_a,amount_value,"6,813,975.47","6,813,975.47"
D00211,type_b,group_a,completion_date,,
D00211,type_b,group_a,end_date,05/08/2028,5/8/2028
D00211,type_b,group_a,category_code,CODE_B,CODE_B
D00211,type_b,group_a,type_aondary_date,05/02/2025,05/02/2025
D00211,type_b,group_a,start_date,07/01/2025,07/01/2025
D00211,type_b,group_a,effective_date,20/01/2025,20/01/2025
D00211,type_b,group_a,rate_value,0.024083,0.024083
D00211,type_b,group_a,rate_frequency,annual,  annual  
D00211,type_b,group_a,rule_type,rule_basis_a,rule_basis_a
D00211,type_b,group_a,adjustment_rule,adjusted_prev,  adjusted_prev  
D00211,type_b,group_a,reference_code,NO_DATA_FOUND,N/A
D00211,type_b,group_a,delta_value,,999999.99
D00211,type_b,group_a,value_type,static,static
D00211,type_b,group_a,price_value,94,94
D00211,type_b,group_a,derived_amount,CODE_B 0.15,0.1533
D00211,type_b,group_a,total_value,"6,424,653.91","6,424,653.91"
D00211,type_b,group_a,direction_label,inbound,outbound
D00211,type_b,group_a,entity_name,Deutsche Bank AG,Deutsche Bank AG
D00212,type_a,group_a,primary_date,14/02/2025,14/02/2025
D00212,type_a,group_a,amount_value,"1,340,394","1,340,394"
D00212,type_a,group_a,completion_date,16/02/2025,16/2/2025
D00212,type_a,group_a,end_date,22/2/2026,22/2/2026
D00212,type_a,group_a,category_code,CODE_A,code_a
D00212,type_a,group_a,type_aondary_date,16/04/2025,16/04/2025
D00212,type_a,group_a,start_date,08/01/2025,8/1/2025
D00212,type_a,group_a,effective_date,18/02/2025,18/02/2025
D00212,type_a,group_a,rate_value,RATE 4.446%,0.2500
D00212,type_a,group_a,rate_frequency,periodic_q,periodic_q
D00212,type_a,group_a,rule_type,ACT/365,unknown
D00212,type_a,group_a,adjustment_rule,following,following
D00212,type_a,group_a,reference_code,N/A,hallucinated value
D00212,type_a,group_a,delta_value,NULL,999999.99
D00212,type_a,group_a,value_type,static,variable
D00212,type_a,group_a,price_value,96.89,97.5973
D00212,type_a,group_a,derived_amount,0.0082,0.0082
D00212,type_a,group_a,total_value,1298732.1346,1298732.1346
D00212,type_a,group_a,direction_label,outbound,outbound
D00212,type_a,group_a,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00213,type_a,group_a,primary_date,08/08/2025,08/08/2025
D00213,type_a,group_a,amount_value,"CODE_A 553,347.01",CODE_A 553347.01
D00213,type_a,group_a,completion_date,N/A,
D00213,type_a,group_a,end_date,21/12/2033,21/12/2033
D00213,type_a,group_a,category_code,CODE_A,code_a
D00213,type_a,group_a,type_aondary_date,20/09/2025,09/20/2025
D00213,type_a,group_a,start_date,24/2/2025,24/2/2025
D00213,type_a,group_a,effective_date,10/08/2025,10/08/2025
D00213,type_a,group_a,rate_value,4.64 %,4.64 %
D00213,type_a,group_a,rate_frequency,N/A,hallucinated value
D00213,type_a,group_a,rule_type,NULL,hallucinated value
D00213,type_a,group_a,adjustment_rule,following,following
D00213,type_a,group_a,reference_code,N/A,N/A
D00213,type_a,group_a,delta_value,NULL,NO_DATA_FOUND
D00213,type_a,group_a,value_type,static,static
D00213,type_a,group_a,price_value,CODE_A 96.35,CODE_A 96.35
D00213,type_a,group_a,derived_amount,0,0
D00213,type_a,group_a,total_value,533160.0897,533160.0897
D00213,type_a,group_a,direction_label,inbound,inbound
D00213,type_a,group_a,entity_name,JPMorgan Chase & Co.,jpmorgan chase & co.
D00214,type_a,group_a,primary_date,15/07/2024,15/07/2024
D00214,type_a,group_a,amount_value,9665779.3069,9665779.3069
D00214,type_a,group_a,completion_date,16/07/2024,16/07/2024
D00214,type_a,group_a,end_date,16/06/2027,16/06/2027
D00214,type_a,group_a,category_code,CODE_A,CODE_B
D00214,type_a,group_a,type_aondary_date,16/09/2024,16/9/2024
D00214,type_a,group_a,start_date,23/05/2024,05/23/2024
D00214,type_a,group_a,effective_date,17/07/2024,07/17/2024
D00214,type_a,group_a,rate_value,1.7151%,1.7151%
D00214,type_a,group_a,rate_frequency,periodic_m,periodic_m
D00214,type_a,group_a,rule_type,rule_basis_b,unknown
D00214,type_a,group_a,adjustment_rule,N/A,NO_DATA_FOUND
D00214,type_a,group_a,reference_code,N/A,hallucinated value
D00214,type_a,group_a,delta_value,N/A,
D00214,type_a,group_a,value_type,static,static
D00214,type_a,group_a,price_value,104.3216,104.3216
D00214,type_a,group_a,derived_amount,CODE_A 0.63,0.6447
D00214,type_a,group_a,total_value,"$10,083,492.65",$10083492.65
D00214,type_a,group_a,direction_label,inbound,inbound
D00214,type_a,group_a,entity_name,JPMorgan Chase & Co.,unknown
D00215,type_a,group_a,primary_date,17/03/2025,17/3/2025
D00215,type_a,group_a,amount_value,"CODE_A 2,702,136.74",CODE_A 2702136.74
D00215,type_a,group_a,completion_date,20/03/2025,20/03/2025
D00215,type_a,group_a,end_date,12/12/2028,12/12/2028
D00215,type_a,group_a,category_code,CODE_A,code_a
D00215,type_a,group_a,type_aondary_date,14/06/2025,28/06/2025
D00215,type_a,group_a,start_date,N/A,
D00215,type_a,group_a,effective_date,18/03/2025,18/03/2025
D00215,type_a,group_a,rate_value,RATE 4.021%,RATE 4.021%
D00215,type_a,group_a,rate_frequency,periodic_q,periodic_q
D00215,type_a,group_a,rule_type,rule_basis_b,rule_basis_b
D00215,type_a,group_a,adjustment_rule,adjusted_next,adjusted_next
D00215,type_a,group_a,reference_code,NULL,
D00215,type_a,group_a,delta_value,N/A,NULL
D00215,type_a,group_a,value_type,static,variable
D00215,type_a,group_a,price_value,95.4921,95.4921
D00215,type_a,group_a,derived_amount,0.3137,0.3137
D00215,type_a,group_a,total_value,"$2,580,327.02",2612794.9879
D00215,type_a,group_a,direction_label,outbound,outbound
D00215,type_a,group_a,entity_name,Entity Alpha LLC,entity alpha llc
D00216,type_b,group_b,primary_date,24/04/2024,24/4/2024
D00216,type_b,group_b,amount_value,"2,686,524.47","2,686,524.47"
D00216,type_b,group_b,completion_date,25/04/2024,25/04/2024
D00216,type_b,group_b,end_date,28/09/2028,28/09/2028
D00216,type_b,group_b,category_code,CODE_A,code_a
D00216,type_b,group_b,type_aondary_date,12/6/2024,12/6/2024
D00216,type_b,group_b,start_date,07/12/2023,2026-01-01
D00216,type_b,group_b,effective_date,24/04/2024,04/24/2024
D00216,type_b,group_b,rate_value,RATE 6.380%,RATE 6.380%
D00216,type_b,group_b,rate_frequency,,NO_DATA_FOUND
D00216,type_b,group_b,rule_type,NO_DATA_FOUND,NULL
D00216,type_b,group_b,adjustment_rule,following,following
D00216,type_b,group_b,reference_code,NULL,NO_DATA_FOUND
D00216,type_b,group_b,delta_value,,NO_DATA_FOUND
D00216,type_b,group_b,value_type,static,static
D00216,type_b,group_b,price_value,106,106
D00216,type_b,group_b,derived_amount,0.6291,0.6291
D00216,type_b,group_b,total_value,"$2,835,444.19",$2835444.19
D00216,type_b,group_b,direction_label,outbound,outbound
D00216,type_b,group_b,entity_name,BNP Paribas S.A.,bnp paribas s.a.
D00217,type_a,group_a,primary_date,23/6/2025,23/6/2025
D00217,type_a,group_a,amount_value,175780.6865,176727.8203
D00217,type_a,group_a,completion_date,24/6/2025,24/6/2025
D00217,type_a,group_a,end_date,27/09/2026,27/9/2026
D00217,type_a,group_a,category_code,CODE_B,CODE_B
D00217,type_a,group_a,type_aondary_date,29/08/2025,29/8/2025
D00217,type_a,group_a,start_date,16/03/2025,16/3/2025
D00217,type_a,group_a,effective_date,29/06/2025,29/06/2025
D00217,type_a,group_a,rate_value,3.4671%,3.4671%
D00217,type_a,group_a,rate_frequency,annual,annual
D00217,type_a,group_a,rule_type,rule_basis_a,rule_basis_a
D00217,type_a,group_a,adjustment_rule,following,unknown
D00217,type_a,group_a,reference_code,NULL,
D00217,type_a,group_a,delta_value,N/A,999999.99
D00217,type_a,group_a,value_type,static,variable
D00217,type_a,group_a,price_value,104.6887,IO4.6887
D00217,type_a,group_a,derived_amount,0.6706,0.6706
D00217,type_a,group_a,total_value,"184,023.25 CODE_B",184023.25 CODE_B
D00217,type_a,group_a,direction_label,outbound,outbound
D00217,type_a,group_a,entity_name,Barclays Bank PLC,Barclays Bank PLC
D00218,type_a,group_a,primary_date,09/09/2024,09/09/2024
D00218,type_a,group_a,amount_value,2178446.6294,2178446.6294
D00218,type_a,group_a,completion_date,11/9/2024,11/9/2024
D00218,type_a,group_a,end_date,09/03/2028,09/03/2028
D00218,type_a,group_a,category_code,CODE_C,CODE_C
D00218,type_a,group_a,type_aondary_date,02/11/2024,2/11/2024
D00218,type_a,group_a,start_date,16/06/2024,16/06/2024
D00218,type_a,group_a,effective_date,13/09/2024,17/09/2024
D00218,type_a,group_a,rate_value,0.028564,0.028564
D00218,type_a,group_a,rate_frequency,periodic_q,periodic_q
D00218,type_a,group_a,rule_type,rule_basis_b,unknown
D00218,type_a,group_a,adjustment_rule,adjusted_prev,adjusted_prev
D00218,type_a,group_a,reference_code,NO_DATA_FOUND,NO_DATA_FOUND
D00218,type_a,group_a,delta_value,,NO_DATA_FOUND
D00218,type_a,group_a,value_type,static,variable
D00218,type_a,group_a,price_value,CODE_C 98.79,CODE_C 98.79
D00218,type_a,group_a,derived_amount,0.64 CODE_C,0.64 CODE_C
D00218,type_a,group_a,total_value,2152194.7924,2152194.7924
D00218,type_a,group_a,direction_label,outbound,inbound
D00218,type_a,group_a,entity_name,Morgan Stanley,unknown
D00219,type_b,group_b,primary_date,06/04/2024,06/04/2024
D00219,type_b,group_b,amount_value,1285820.3947,1285820.3947
D00219,type_b,group_b,completion_date,07/04/2024,07/04/2024
D00219,type_b,group_b,end_date,30/06/2025,30/6/2025
D00219,type_b,group_b,category_code,CODE_A,CODE_A
D00219,type_b,group_b,type_aondary_date,28/04/2024,6/5/2024
D00219,type_b,group_b,start_date,19/11/2023,19/11/2023
D00219,type_b,group_b,effective_date,10/04/2024,10/04/2024
D00219,type_b,group_b,rate_value,RATE 4.659%,RATE 4.659%
D00219,type_b,group_b,rate_frequency,periodic_q,periodic_q
D00219,type_b,group_b,rule_type,rule_basis_a,rule_basis_a
D00219,type_b,group_b,adjustment_rule,adjusted_next,adjusted_next
D00219,type_b,group_b,reference_code,,N/A
D00219,type_b,group_b,delta_value,,
D00219,type_b,group_b,value_type,static,static
D00219,type_b,group_b,price_value,99.95,99.95
D00219,type_b,group_b,derived_amount,$0.61,$0.61
D00219,type_b,group_b,total_value,1285143.9676,1285143.9676
D00219,type_b,group_b,direction_label,inbound,inbound
D00219,type_b,group_b,entity_name,BNP Paribas S.A.,unknown
D00220,type_b,group_c,primary_date,04/06/2025,04/06/2025
D00220,type_b,group_c,amount_value,"CODE_A 1,173,923.77",CODE_A 1173923.77
D00220,type_b,group_c,completion_date,5/6/2025,5/6/2025
D00220,type_b,group_c,end_date,19/08/2029,19/8/2029
D00220,type_b,group_c,category_code,CODE_A,CODE_A
D00220,type_b,group_c,type_aondary_date,NULL,07/06/2025
D00220,type_b,group_c,start_date,25/01/2025,25/1/2025
D00220,type_b,group_c,effective_date,05/06/2025,05/06/2025
D00220,type_b,group_c,rate_value,4.9042%,4.9O42%
D00220,type_b,group_c,rate_frequency,periodic_s,periodic_s
D00220,type_b,group_c,rule_type,,
D00220,type_b,group_c,adjustment_rule,following,following
D00220,type_b,group_c,reference_code,N/A,
D00220,type_b,group_c,delta_value,,
D00220,type_b,group_c,value_type,static,static
D00220,type_b,group_c,price_value,NO_DATA_FOUND,N/A
D00220,type_b,group_c,derived_amount,N/A,NO_DATA_FOUND
D00220,type_b,group_c,total_value,,NO_DATA_FOUND
D00220,type_b,group_c,direction_label,outbound,outbound
D00220,type_b,group_c,entity_name,Deutsche Bank AG,deutsche bank ag
D00221,type_a,group_c,primary_date,31/07/2024,31/7/2024
D00221,type_a,group_c,amount_value,"10,221,625.19","10,221,625.19"
D00221,type_a,group_c,completion_date,1/8/2024,1/8/2024
D00221,type_a,group_c,end_date,22/1/2032,22/1/2032
D00221,type_a,group_c,category_code,CODE_C,code_c
D00221,type_a,group_c,type_aondary_date,13/10/2024,13/10/2024
D00221,type_a,group_c,start_date,22/03/2024,24/03/2024
D00221,type_a,group_c,effective_date,31/07/2024,31/7/2024
D00221,type_a,group_c,rate_value,RATE 4.204%,RATE 4.204%
D00221,type_a,group_c,rate_frequency,periodic_q,periodic_q
D00221,type_a,group_c,rule_type,ACT/365,ACT/365
D00221,type_a,group_c,adjustment_rule,NULL,
D00221,type_a,group_c,reference_code,,
D00221,type_a,group_c,delta_value,,999999.99
D00221,type_a,group_c,value_type,static,variable
D00221,type_a,group_c,price_value,97,97
D00221,type_a,group_c,derived_amount,CODE_C 0.59,0.6034
D00221,type_a,group_c,total_value,9908064.2409,9962748.6659
D00221,type_a,group_c,direction_label,inbound,outbound
D00221,type_a,group_c,entity_name,Morgan Stanley,unknown
D00222,type_b,group_a,primary_date,25/09/2024,25/9/2024
D00222,type_b,group_a,amount_value,"1,463,892.75","1,463,892.75"
D00222,type_b,group_a,completion_date,26/09/2024,26/09/2024
D00222,type_b,group_a,end_date,17/04/2032,17/04/2032
D00222,type_b,group_a,category_code,N/A,
D00222,type_b,group_a,type_aondary_date,5/11/2024,5/11/2024
D00222,type_b,group_a,start_date,16/04/2024,16/04/2024
D00222,type_b,group_a,effective_date,01/10/2024,1/10/2024
D00222,type_b,group_a,rate_value,4.71 %,4.71 %
D00222,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00222,type_b,group_a,rule_type,rule_basis_a,  rule_basis_a  
D00222,type_b,group_a,adjustment_rule,adjusted_prev,adjusted_prev
D00222,type_b,group_a,reference_code,N/A,hallucinated value
D00222,type_b,group_a,delta_value,NULL,
D00222,type_b,group_a,value_type,static,static
D00222,type_b,group_a,price_value,105.4591,105.4591
D00222,type_b,group_a,derived_amount,CODE_A 0.55,CODE_A 0.55
D00222,type_b,group_a,total_value,"$1,543,808.65","$1,543,808.65"
D00222,type_b,group_a,direction_label,inbound,inbound
D00222,type_b,group_a,entity_name,Morgan Stanley,unknown
D00223,type_b,group_a,primary_date,9/2/2025,9/2/2025
D00223,type_b,group_a,amount_value,861342.3220,861342.3220
D00223,type_b,group_a,completion_date,11/02/2025,11/02/2025
D00223,type_b,group_a,end_date,29/04/2030,29/4/2030
D00223,type_b,group_a,category_code,CODE_C,CODE_D
D00223,type_b,group_a,type_aondary_date,04/04/2025,04/04/2025
D00223,type_b,group_a,start_date,17/01/2025,17/01/2025
D00223,type_b,group_a,effective_date,11/02/2025,11/2/2025
D00223,type_b,group_a,rate_value,RATE 0.377%,RATE 0.377%
D00223,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00223,type_b,group_a,rule_type,rule_basis_b,act/360
D00223,type_b,group_a,adjustment_rule,adjusted_next,  adjusted_next  
D00223,type_b,group_a,reference_code,REF_A,ref_a
D00223,type_b,group_a,delta_value,78.98,78.98
D00223,type_b,group_a,value_type,variable,static
D00223,type_b,group_a,price_value,107,107
D00223,type_b,group_a,derived_amount,0.48 CODE_C,0.48 CODE_C
D00223,type_b,group_a,total_value,"922,657",922657
D00223,type_b,group_a,direction_label,inbound,inbound
D00223,type_b,group_a,entity_name,Barclays Bank PLC,Barclays Bank PLC
D00224,type_b,group_a,primary_date,19/2/2024,19/2/2024
D00224,type_b,group_a,amount_value,"958,922","958,922"
D00224,type_b,group_a,completion_date,NO_DATA_FOUND,NULL
D00224,type_b,group_a,end_date,18/10/2032,18/10/2032
D00224,type_b,group_a,category_code,CODE_D,code_d
D00224,type_b,group_a,type_aondary_date,18/5/2024,04/06/2024
D00224,type_b,group_a,start_date,15/09/2023,15/09/2023
D00224,type_b,group_a,effective_date,22/02/2024,22/02/2024
D00224,type_b,group_a,rate_value,RATE 4.494%,RATE 4.494%
D00224,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00224,type_b,group_a,rule_type,rule_basis_a,rule_basis_a
D00224,type_b,group_a,adjustment_rule,adjusted_next,  adjusted_next  
D00224,type_b,group_a,reference_code,REF_A,unknown
D00224,type_b,group_a,delta_value,162.72,162.72
D00224,type_b,group_a,value_type,variable,variable
D00224,type_b,group_a,price_value,101,101
D00224,type_b,group_a,derived_amount,0.0000,BAD_VALUE
D00224,type_b,group_a,total_value,965031.5059,965031.5059
D00224,type_b,group_a,direction_label,outbound,outbound
D00224,type_b,group_a,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00225,type_b,group_a,primary_date,18/03/2025,18/3/2025
D00225,type_b,group_a,amount_value,"24,680,331",24680331
D00225,type_b,group_a,completion_date,21/03/2025,21/3/2025
D00225,type_b,group_a,end_date,18/08/2027,18/8/2027
D00225,type_b,group_a,category_code,CODE_C,code_c
D00225,type_b,group_a,type_aondary_date,05/06/2025,05/06/2025
D00225,type_b,group_a,start_date,5/11/2024,5/11/2024
D00225,type_b,group_a,effective_date,NULL,
D00225,type_b,group_a,rate_value,3.7901%,3.7901%
D00225,type_b,group_a,rate_frequency,periodic_q,  periodic_q  
D00225,type_b,group_a,rule_type,rule_basis_b,unknown
D00225,type_b,group_a,adjustment_rule,adjusted_next,unknown
D00225,type_b,group_a,reference_code,REF_A,ref_a
D00225,type_b,group_a,delta_value,98.97,98.97
D00225,type_b,group_a,value_type,variable,variable
D00225,type_b,group_a,price_value,CODE_C 102.50,104.8294
D00225,type_b,group_a,derived_amount,0.51,0.5129
